Metros2,CapasCNN,Kernel,lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
49,2,3,20,25,5,0.2,14,20,,0.11970416,0.341030722,0.372954854,0.048755411
49,2,3,20,25,5,0.2,14,22,,0.111886373,0.343973025,0.284387736,0.049004353
49,2,3,20,25,5,0.2,14,24,,0.125665984,0.321829003,0.257629296,0.049616756
49,2,3,20,25,5,0.2,16,20,,0.129707206,0.345055271,0.236222768,0.049841607
49,2,3,20,25,5,0.2,16,22,,0.149496234,0.344224813,0.349519145,0.04832251
49,2,3,20,25,5,0.2,16,24,,0.136337534,0.32831144,0.276762642,0.048959842
49,2,3,20,25,6,0,12,20,,0.127784726,0.322307894,0.287243681,0.056504192
49,2,3,20,25,6,0,12,22,,0.118042865,0.342068456,0.304209937,0.056300492
49,2,3,20,25,6,0,12,24,,0.113532832,0.3487491,0.345465145,0.055955721
49,2,3,20,25,6,0,14,20,,0.11970416,0.341030722,0.281947369,0.056873862
49,2,3,20,25,6,0,14,22,,0.111886373,0.343973025,0.257834526,0.057147613
49,2,3,20,25,6,0,14,24,,0.125665984,0.321829003,0.384534342,0.056646573
49,2,3,20,25,6,0,16,20,,0.129707206,0.345055271,0.247102305,0.056571175
49,2,3,20,25,6,0,16,22,,0.149496234,0.344224813,0.344300109,0.056727275
49,2,3,20,25,6,0,16,24,,0.136337534,0.32831144,0.272604925,0.05572003
49,2,3,20,25,6,0.1,12,20,,0.127784726,0.322307894,0.251921526,0.062805536
49,2,3,20,25,6,0.1,12,22,,0.118042865,0.342068456,0.27769738,0.055983153
49,2,3,20,25,6,0.1,12,24,,0.113532832,0.3487491,0.261525152,0.061994297
49,2,3,20,25,6,0.1,14,20,,0.11970416,0.341030722,0.24920038,0.05632404
49,2,3,20,25,6,0.1,14,22,,0.111886373,0.343973025,0.243191803,0.056630957
49,2,3,20,25,6,0.1,14,24,,0.125665984,0.321829003,0.29427464,0.056400001
49,2,3,20,25,6,0.1,16,20,,0.129707206,0.345055271,0.234441594,0.063455381
49,2,3,20,25,6,0.1,16,22,,0.149496234,0.344224813,0.223375729,0.05644813
49,2,3,20,25,6,0.1,16,24,,0.136337534,0.32831144,0.237185076,0.062966375
49,2,3,20,25,6,0.15,12,20,,0.127784726,0.322307894,0.224363151,0.063596199
49,2,3,20,25,6,0.15,12,22,,0.118042865,0.342068456,0.350516734,0.056257742
49,2,3,20,25,6,0.15,12,24,,0.113532832,0.3487491,0.40365361,0.06245785
49,2,3,20,25,6,0.15,14,20,,0.11970416,0.341030722,0.435336658,0.056422143
49,2,3,20,25,6,0.15,14,22,,0.111886373,0.343973025,0.240591233,0.057365694
49,2,3,20,25,6,0.15,14,24,,0.125665984,0.321829003,0.313131799,0.056657365
49,2,3,20,25,6,0.15,16,20,,0.129707206,0.345055271,0.282699335,0.063407254
49,2,3,20,25,6,0.15,16,22,,0.149496234,0.344224813,0.266508963,0.056947884
49,2,3,20,25,6,0.15,16,24,,0.136337534,0.32831144,0.221056861,0.062632273
49,2,3,20,25,6,0.2,12,20,,0.127784726,0.322307894,0.340903952,0.056489808
49,2,3,20,25,6,0.2,12,22,,0.118042865,0.342068456,0.329103392,0.057597347
49,2,3,20,25,6,0.2,12,24,,0.113532832,0.3487491,0.372703251,0.056657995
49,2,3,20,25,6,0.2,14,20,,0.11970416,0.341030722,0.337631396,0.057772914
49,2,3,20,25,6,0.2,14,22,,0.111886373,0.343973025,0.239738315,0.057634122
49,2,3,20,25,6,0.2,14,24,,0.125665984,0.321829003,0.23152435,0.058653753
49,2,3,20,25,6,0.2,16,20,,0.129707206,0.345055271,0.231120549,0.057868993
49,2,3,20,25,6,0.2,16,22,,0.149496234,0.344224813,0.236439083,0.058086325
49,2,3,20,25,6,0.2,16,24,,0.136337534,0.32831144,0.332985975,0.056529193
49,2,3,20,25,7,0,12,20,,0.127784726,0.322307894,0.236337393,0.065472024
49,2,3,20,25,7,0,12,22,,0.118042865,0.342068456,0.253676305,0.064824059
49,2,3,20,25,7,0,12,24,,0.113532832,0.3487491,0.216719584,0.064580373
49,2,3,20,25,7,0,14,20,,0.11970416,0.341030722,0.270030666,0.065000127
49,2,3,20,25,7,0,14,22,,0.111886373,0.343973025,0.240534043,0.065040379
49,2,3,20,25,7,0,14,24,,0.125665984,0.321829003,0.288738035,0.065324639
49,2,3,20,25,7,0,16,20,,0.129707206,0.345055271,0.299765787,0.066504539
49,2,3,20,25,7,0,16,22,,0.149496234,0.344224813,0.25214684,0.06738634
49,2,3,20,25,7,0,16,24,,0.136337534,0.32831144,0.21317557,0.067521849
49,2,3,20,25,7,0.1,12,20,,0.127784726,0.322307894,0.363809113,0.067039671
49,2,3,20,25,7,0.1,12,22,,0.118042865,0.342068456,0.418707883,0.065724425
49,2,3,20,25,7,0.1,12,24,,0.113532832,0.3487491,0.226694972,0.066060209
49,2,3,20,25,7,0.1,14,20,,0.11970416,0.341030722,0.273709317,0.066175385
49,2,3,20,25,7,0.1,14,22,,0.111886373,0.343973025,0.286071482,0.065504755
49,2,3,20,25,7,0.1,14,24,,0.125665984,0.321829003,0.240510967,0.065674441
49,2,3,20,25,7,0.1,16,20,,0.129707206,0.345055271,0.350553787,0.064788195
49,2,3,20,25,7,0.1,16,22,,0.149496234,0.344224813,0.235360017,0.064904487
49,2,3,20,25,7,0.1,16,24,,0.136337534,0.32831144,0.355437025,0.06521582
49,2,3,20,25,7,0.15,12,20,,0.127784726,0.322307894,0.240476979,0.06741284
49,2,3,20,25,7,0.15,12,22,,0.118042865,0.342068456,0.301952583,0.06740346
49,2,3,20,25,7,0.15,12,24,,0.113532832,0.3487491,0.382935086,0.065728217
49,2,3,20,25,7,0.15,14,20,,0.11970416,0.341030722,0.314019332,0.065532064
49,2,3,20,25,7,0.15,14,22,,0.111886373,0.343973025,0.256638857,0.065670657
49,2,3,20,25,7,0.15,14,24,,0.125665984,0.321829003,0.31643193,0.066691589
49,2,3,20,25,7,0.15,16,20,,0.129707206,0.345055271,0.303608155,0.067238382
49,2,3,20,25,7,0.15,16,22,,0.149496234,0.344224813,0.22267412,0.067256296
49,2,3,20,25,7,0.15,16,24,,0.136337534,0.32831144,0.222167596,0.066322076
49,2,3,20,25,7,0.2,12,20,,0.127784726,0.322307894,0.296617222,0.066659872
49,2,3,20,25,7,0.2,12,22,,0.118042865,0.342068456,0.307036302,0.064926363
49,2,3,20,25,7,0.2,12,24,,0.113532832,0.3487491,0.250568517,0.067913113
49,2,3,20,25,7,0.2,14,20,,0.11970416,0.341030722,0.2900245,0.06619623
49,2,3,20,25,7,0.2,14,22,,0.111886373,0.343973025,0.26821989,0.065916598
49,2,3,20,25,7,0.2,14,24,,0.125665984,0.321829003,0.327031953,0.065914789
49,2,3,20,25,7,0.2,16,20,,0.129707206,0.345055271,0.23225618,0.066767072
49,2,3,20,25,7,0.2,16,22,,0.149496234,0.344224813,0.408289075,0.066019818
49,2,3,20,25,7,0.2,16,24,,0.136337534,0.32831144,0.321825411,0.06544255
49,2,3,20,27,5,0,12,20,,0.16696832,0.326420952,0.310544369,0.048420185
49,2,3,20,27,5,0,12,22,,0.137650418,0.341829045,0.275154216,0.048473359
49,2,3,20,27,5,0,12,24,,0.142504392,0.313243114,0.438669531,0.047972351
49,2,3,20,27,5,0,14,20,,0.176767606,0.40075199,0.41550524,0.048733114
49,2,3,20,27,5,0,14,22,,0.111942731,0.341304854,0.351818674,0.047993642
49,2,3,20,27,5,0,14,24,,0.11555757,0.324040854,0.388776271,0.048242436
49,2,3,20,27,5,0,16,20,,0.172727905,0.325474225,0.223172983,0.04794889
49,2,3,20,27,5,0,16,22,,0.118816556,0.33300205,0.286240409,0.047930609
49,2,3,20,27,5,0,16,24,,0.112230102,0.325904866,0.73170526,0.048117124
49,2,3,20,27,5,0.1,12,20,,0.16696832,0.326420952,0.220036056,0.048188028
49,2,3,20,27,5,0.1,12,22,,0.137650418,0.341829045,0.248255487,0.048016626
49,2,3,20,27,5,0.1,12,24,,0.142504392,0.313243114,0.529428565,0.048358116
49,2,3,20,27,5,0.1,14,20,,0.176767606,0.40075199,0.322021673,0.0487129
49,2,3,20,27,5,0.1,14,22,,0.111942731,0.341304854,0.356436624,0.048828934
49,2,3,20,27,5,0.1,14,24,,0.11555757,0.324040854,0.30075437,0.047023655
49,2,3,20,27,5,0.1,16,20,,0.172727905,0.325474225,0.23384321,0.047743039
49,2,3,20,27,5,0.1,16,22,,0.118816556,0.33300205,0.284211368,0.046870107
49,2,3,20,27,5,0.1,16,24,,0.112230102,0.325904866,0.387896898,0.046820639
49,2,3,20,27,5,0.15,12,20,,0.16696832,0.326420952,0.228048776,0.04786519
49,2,3,20,27,5,0.15,12,22,,0.137650418,0.341829045,0.296294865,0.047679941
49,2,3,20,27,5,0.15,12,24,,0.142504392,0.313243114,0.313286347,0.04744837
49,2,3,20,27,5,0.15,14,20,,0.176767606,0.40075199,0.386940903,0.047632426
49,2,3,20,27,5,0.15,14,22,,0.111942731,0.341304854,0.239740159,0.048360746
49,2,3,20,27,5,0.15,14,24,,0.11555757,0.324040854,0.273377968,0.047843415
49,2,3,20,27,5,0.15,16,20,,0.172727905,0.325474225,0.258468812,0.047772974
49,2,3,20,27,5,0.15,16,22,,0.118816556,0.33300205,0.325451158,0.047562854
49,2,3,20,27,5,0.15,16,24,,0.112230102,0.325904866,0.229309462,0.048083895
49,2,3,20,27,5,0.2,12,20,,0.16696832,0.326420952,0.230932327,0.05017551
49,2,3,20,27,5,0.2,12,22,,0.137650418,0.341829045,0.402740383,0.047333275
49,2,3,20,27,5,0.2,12,24,,0.142504392,0.313243114,0.295855892,0.048381037
49,2,3,20,27,5,0.2,14,20,,0.176767606,0.40075199,0.337917411,0.049376603
49,2,3,20,27,5,0.2,14,22,,0.111942731,0.341304854,0.225986797,0.050710723
49,2,3,20,27,5,0.2,14,24,,0.11555757,0.324040854,0.274771645,0.05066146
49,2,3,20,27,5,0.2,16,20,,0.172727905,0.325474225,0.241364431,0.049055801
49,2,3,20,27,5,0.2,16,22,,0.118816556,0.33300205,0.249451477,0.04921963
49,2,3,20,27,5,0.2,16,24,,0.112230102,0.325904866,0.33879612,0.047980833
49,2,3,20,27,6,0,12,20,,0.16696832,0.326420952,0.3646815,0.055633521
49,2,3,20,27,6,0,12,22,,0.137650418,0.341829045,0.402255184,0.055279059
49,2,3,20,27,6,0,12,24,,0.142504392,0.313243114,0.325705632,0.055461576
49,2,3,20,27,6,0,14,20,,0.176767606,0.40075199,0.229632489,0.056427254
49,2,3,20,27,6,0,14,22,,0.111942731,0.341304854,0.490663975,0.057465732
49,2,3,20,27,6,0,14,24,,0.11555757,0.324040854,0.321731432,0.055843587
49,2,3,20,27,6,0,16,20,,0.172727905,0.325474225,0.258321436,0.055743649
49,2,3,20,27,6,0,16,22,,0.118816556,0.33300205,0.237540061,0.056262395
49,2,3,20,27,6,0,16,24,,0.112230102,0.325904866,0.284786282,0.055166422
49,2,3,20,27,6,0.1,12,20,,0.16696832,0.326420952,0.248580307,0.055158812
49,2,3,20,27,6,0.1,12,22,,0.137650418,0.341829045,0.31216224,0.055256221
49,2,3,20,27,6,0.1,12,24,,0.142504392,0.313243114,0.420891745,0.05587276
49,2,3,20,27,6,0.1,14,20,,0.176767606,0.40075199,0.433203491,0.057951505
49,2,3,20,27,6,0.1,14,22,,0.111942731,0.341304854,0.256196869,0.05741136
49,2,3,20,27,6,0.1,14,24,,0.11555757,0.324040854,0.311887384,0.057338077
49,2,3,20,27,6,0.1,16,20,,0.172727905,0.325474225,0.233365089,0.056890003
49,2,3,20,27,6,0.1,16,22,,0.118816556,0.33300205,0.333939794,0.056278906
49,2,3,20,27,6,0.1,16,24,,0.112230102,0.325904866,0.298208666,0.05626876
49,2,3,20,27,6,0.15,12,20,,0.16696832,0.326420952,0.227440188,0.056953077
49,2,3,20,27,6,0.15,12,22,,0.137650418,0.341829045,0.278354713,0.056229837
49,2,3,20,27,6,0.15,12,24,,0.142504392,0.313243114,0.250184945,0.056380908
49,2,3,20,27,6,0.15,14,20,,0.176767606,0.40075199,0.278045473,0.057018575
49,2,3,20,27,6,0.15,14,22,,0.111942731,0.341304854,0.311812276,0.05648744
49,2,3,20,27,6,0.15,14,24,,0.11555757,0.324040854,0.319717702,0.057350911
49,2,3,20,27,6,0.15,16,20,,0.172727905,0.325474225,0.263422687,0.056703114
49,2,3,20,27,6,0.15,16,22,,0.118816556,0.33300205,0.29214961,0.056290392
49,2,3,20,27,6,0.15,16,24,,0.112230102,0.325904866,0.47329933,0.054963146
49,2,3,20,27,6,0.2,12,20,,0.16696832,0.326420952,0.427538625,0.056439949
49,2,3,20,27,6,0.2,12,22,,0.137650418,0.341829045,0.37385961,0.0558604
49,2,3,20,27,6,0.2,12,24,,0.142504392,0.313243114,0.309380549,0.055646119
49,2,3,20,27,6,0.2,14,20,,0.176767606,0.40075199,0.298878777,0.056346358
49,2,3,20,27,6,0.2,14,22,,0.111942731,0.341304854,0.307514969,0.055919694
49,2,3,20,27,6,0.2,14,24,,0.11555757,0.324040854,0.343687677,0.061207343
49,2,3,20,27,6,0.2,16,20,,0.172727905,0.325474225,0.313901373,0.061322033
49,2,3,20,27,6,0.2,16,22,,0.118816556,0.33300205,0.273567476,0.062089389
49,2,3,20,27,6,0.2,16,24,,0.112230102,0.325904866,0.267471388,0.062332767
49,2,3,20,27,7,0,12,20,,0.16696832,0.326420952,0.376404342,0.065020711
49,2,3,20,27,7,0,12,22,,0.137650418,0.341829045,0.275522553,0.064328506
49,2,3,20,27,7,0,12,24,,0.142504392,0.313243114,0.257381591,0.063048419
49,2,3,20,27,7,0,14,20,,0.176767606,0.40075199,0.296155028,0.063972679
49,2,3,20,27,7,0,14,22,,0.111942731,0.341304854,0.250035147,0.065413772
49,2,3,20,27,7,0,14,24,,0.11555757,0.324040854,0.252692265,0.064695127
49,2,3,20,27,7,0,16,20,,0.172727905,0.325474225,0.240482534,0.064456791
49,2,3,20,27,7,0,16,22,,0.118816556,0.33300205,0.25878729,0.062676655
49,2,3,20,27,7,0,16,24,,0.112230102,0.325904866,0.264486404,0.06289833
49,2,3,20,27,7,0.1,12,20,,0.16696832,0.326420952,0.371836896,0.063286457
49,2,3,20,27,7,0.1,12,22,,0.137650418,0.341829045,0.228642818,0.063738296
49,2,3,20,27,7,0.1,12,24,,0.142504392,0.313243114,0.224696424,0.063725403
49,2,3,20,27,7,0.1,14,20,,0.176767606,0.40075199,0.257979882,0.065286978
49,2,3,20,27,7,0.1,14,22,,0.111942731,0.341304854,0.300332083,0.06498593
49,2,3,20,27,7,0.1,14,24,,0.11555757,0.324040854,0.255297895,0.064199021
49,2,3,20,27,7,0.1,16,20,,0.172727905,0.325474225,0.4227053,0.065229025
49,2,3,20,27,7,0.1,16,22,,0.118816556,0.33300205,0.30044198,0.064197428
49,2,3,20,27,7,0.1,16,24,,0.112230102,0.325904866,0.277732372,0.064743742
49,2,3,20,27,7,0.15,12,20,,0.16696832,0.326420952,0.36883663,0.063993244
49,2,3,20,27,7,0.15,12,22,,0.137650418,0.341829045,0.298339894,0.063375118
49,2,3,20,27,7,0.15,12,24,,0.142504392,0.313243114,0.258798751,0.06778189
49,2,3,20,27,7,0.15,14,20,,0.176767606,0.40075199,0.420528159,0.065686739
49,2,3,20,27,7,0.15,14,22,,0.111942731,0.341304854,0.250022273,0.066627526
49,2,3,24,23,6,0,16,24,,0.19819001,0.428108529,0.284635026,0.059232108
49,2,3,24,23,6,0,16,30,,0.098410699,0.34297496,0.370807319,0.059524778
49,2,3,24,23,6,0,20,24,,0.100842579,0.338872486,0.313256403,0.059619634
49,2,3,24,23,6,0,20,30,,0.102071414,0.347847564,0.311156928,0.059615623
49,2,3,24,23,6,0.1,16,24,,0.19819001,0.428108529,0.263259349,0.059510102
49,2,3,24,23,6,0.1,16,30,,0.098410699,0.34297496,0.230730906,0.061342602
49,2,3,24,23,6,0.1,20,24,,0.100842579,0.338872486,0.24032453,0.06147244
49,2,3,24,23,6,0.1,20,30,,0.102071414,0.347847564,0.254554552,0.060148588
49,2,3,24,23,7,0,16,24,,0.19819001,0.428108529,0.318635691,0.0697981
49,2,3,24,23,7,0,16,30,,0.098410699,0.34297496,0.287485657,0.068805949
49,2,3,24,23,7,0,20,24,,0.100842579,0.338872486,0.35367359,0.069537747
49,2,3,24,23,7,0,20,30,,0.102071414,0.347847564,0.32424789,0.069435792
49,2,3,24,23,7,0.1,16,24,,0.19819001,0.428108529,0.372458951,0.070533837
49,2,3,24,23,7,0.1,16,30,,0.098410699,0.34297496,0.234571481,0.070677714
49,2,3,24,23,7,0.1,20,24,,0.100842579,0.338872486,0.249255916,0.070761496
49,2,3,24,23,7,0.1,20,30,,0.102071414,0.347847564,0.24335401,0.070921464
49,2,3,24,25,6,0,16,24,,0.159754115,0.342920588,0.427400129,0.060564226
49,2,3,24,25,6,0,16,30,,0.10171837,0.338366592,0.282379179,0.06012301
49,2,3,24,25,6,0,20,24,,0.145716737,0.336960385,0.267886231,0.060532545
49,2,3,24,25,6,0,20,30,,0.124291314,0.335330305,0.311912909,0.061548925
49,2,3,24,25,6,0.1,16,24,,0.159754115,0.342920588,0.350656668,0.062973581
49,2,3,24,25,6,0.1,16,30,,0.10171837,0.338366592,0.226176207,0.063902884
49,2,3,24,25,6,0.1,20,24,,0.145716737,0.336960385,0.259952126,0.064309314
49,2,3,24,25,6,0.1,20,30,,0.124291314,0.335330305,0.507144048,0.062845552
49,2,3,24,25,7,0,16,24,,0.159754115,0.342920588,0.23629211,0.071139843
49,2,3,24,25,7,0,16,30,,0.10171837,0.338366592,0.369834531,0.071410374
49,2,3,24,25,7,0,20,24,,0.145716737,0.336960385,0.227414957,0.077458117
49,2,3,24,25,7,0,20,30,,0.124291314,0.335330305,0.286407744,0.077978873
49,2,3,24,25,7,0.1,16,24,,0.159754115,0.342920588,0.307236702,0.077373153
49,2,3,24,25,7,0.1,16,30,,0.10171837,0.338366592,0.303641697,0.07353847
49,2,3,24,25,7,0.1,20,24,,0.145716737,0.336960385,0.329196435,0.072609569
49,2,3,24,25,7,0.1,20,30,,0.124291314,0.335330305,0.266959342,0.072762454
49,2,3,24,25,10,0,12,20,,0.132008812,0.358313585,0.3440201,0.096703411
49,2,3,24,25,10,0,12,22,,0.114965317,0.331884961,0.243568615,0.096247182
49,2,3,24,25,10,0,16,20,,0.111853352,0.336170225,0.240702502,0.097180039
49,2,3,24,25,10,0,16,22,,0.129945636,0.382451029,0.332796151,0.097391173
49,2,3,24,25,10,0.1,12,20,,0.132008812,0.358313585,0.233069758,0.099069063
49,2,3,24,25,10,0.1,12,22,,0.114965317,0.331884961,0.288718723,0.097213739
49,2,3,24,25,10,0.1,16,20,,0.111853352,0.336170225,0.275561826,0.098351982
49,2,3,24,25,10,0.1,16,22,,0.129945636,0.382451029,0.314729292,0.097719392
49,2,3,24,25,12,0,12,20,,0.132008812,0.358313585,0.230464684,0.11608458
49,2,3,24,25,12,0,12,22,,0.114965317,0.331884961,0.269341199,0.116974561
49,2,3,24,25,12,0,16,20,,0.111853352,0.336170225,0.227542826,0.116538222
49,2,3,24,25,12,0,16,22,,0.129945636,0.382451029,0.298887987,0.116036488
49,2,3,24,25,12,0.1,12,20,,0.132008812,0.358313585,0.226699103,0.116664821
49,2,3,24,25,12,0.1,12,22,,0.114965317,0.331884961,0.279450506,0.116035012
49,2,3,24,25,12,0.1,16,20,,0.111853352,0.336170225,0.231191279,0.117113442
49,2,3,24,25,12,0.1,16,22,,0.129945636,0.382451029,0.240969063,0.116475314
49,2,3,24,27,10,0,12,20,,0.119221875,0.330184923,0.259196373,0.09709836
49,2,3,24,27,10,0,12,22,,0.119882547,0.341492508,0.274096658,0.097607391
49,2,3,24,27,10,0,16,20,,0.112442142,0.359293516,0.228448652,0.097741301
49,2,3,24,27,10,0,16,22,,0.119114541,0.333836148,0.260293303,0.099575301
49,2,3,24,27,10,0.1,12,20,,0.119221875,0.330184923,0.258818934,0.098614395
49,2,3,24,27,10,0.1,12,22,,0.119882547,0.341492508,0.331417462,0.098665987
49,2,3,24,27,10,0.1,16,20,,0.112442142,0.359293516,0.241499842,0.102108798
49,2,3,24,27,10,0.1,16,22,,0.119114541,0.333836148,0.245344564,0.103049143
49,2,3,24,27,12,0,12,20,,0.119221875,0.330184923,0.210281566,0.123074883
49,2,3,24,27,12,0,12,22,,0.119882547,0.341492508,0.275380655,0.123554317
49,2,3,24,27,12,0,16,20,,0.112442142,0.359293516,0.364622305,0.123462055
49,2,3,24,27,12,0,16,22,,0.119114541,0.333836148,0.337785286,0.123472817
49,2,3,24,27,12,0.1,12,20,,0.119221875,0.330184923,0.252478223,0.123214696
49,2,3,24,27,12,0.1,12,22,,0.119882547,0.341492508,0.34258982,0.123750634
49,2,3,24,27,12,0.1,16,20,,0.112442142,0.359293516,0.268410374,0.123384233
49,2,3,24,27,12,0.1,16,22,,0.119114541,0.333836148,0.257253776,0.124146359
49,2,3,32,25,10,0,12,20,,0.105232183,0.340994455,0.287292575,0.125700595
49,2,3,32,25,10,0,12,22,,0.148197106,0.345992904,0.310514846,0.125112512
49,2,3,32,25,10,0,16,20,,0.099771423,0.346822588,0.273857001,0.126102415
49,2,3,32,25,10,0,16,22,,0.089472435,0.352016893,0.284548668,0.120957757
49,2,3,32,25,10,0.1,12,20,,0.105232183,0.340994455,0.260798199,0.119501953
49,2,3,32,25,10,0.1,12,22,,0.148197106,0.345992904,0.253659238,0.120705505
49,2,3,32,25,10,0.1,16,20,,0.099771423,0.346822588,0.230856042,0.120454842
49,2,3,32,25,10,0.1,16,22,,0.089472435,0.352016893,0.361728888,0.121574058
49,2,3,32,25,12,0,12,20,,0.105232183,0.340994455,0.251605279,0.143584004
49,2,3,32,25,12,0,12,22,,0.148197106,0.345992904,0.281877717,0.144571659
49,2,3,32,25,12,0,16,20,,0.099771423,0.346822588,0.238612677,0.142861915
49,2,3,32,25,12,0,16,22,,0.089472435,0.352016893,0.274982271,0.14296694
49,2,3,32,25,12,0.1,12,20,,0.105232183,0.340994455,0.253651138,0.143534068
49,2,3,32,25,12,0.1,12,22,,0.148197106,0.345992904,0.218165102,0.144024546
49,2,3,32,25,12,0.1,16,20,,0.099771423,0.346822588,0.206891099,0.143013866
49,2,3,32,25,12,0.1,16,22,,0.089472435,0.352016893,0.341955592,0.14358802
49,2,3,32,27,10,0,12,20,,0.108076188,0.354558222,0.239334848,0.121033677
49,2,3,32,27,10,0,12,22,,0.169502853,0.344405604,0.363361696,0.122651783
49,2,3,32,27,10,0,16,20,,0.100168443,0.347003534,0.260994266,0.122286537
49,2,3,32,27,10,0,16,22,,0.094047862,0.355717425,0.377248637,0.121409844
49,2,3,32,27,10,0.1,12,20,,0.108076188,0.354558222,0.250064474,0.122317867
49,2,3,32,27,10,0.1,12,22,,0.169502853,0.344405604,0.206872692,0.122645909
49,2,3,32,27,10,0.1,16,20,,0.100168443,0.347003534,0.262054851,0.120923625
49,2,3,32,27,10,0.1,16,22,,0.094047862,0.355717425,0.264730885,0.121698934
49,2,3,32,27,12,0,12,20,,0.108076188,0.354558222,0.24202732,0.144455174
49,2,3,32,27,12,0,12,22,,0.169502853,0.344405604,0.216722759,0.145009872
49,2,3,32,27,12,0,16,20,,0.100168443,0.347003534,0.289898528,0.143936129
49,2,3,32,27,12,0,16,22,,0.094047862,0.355717425,0.212144369,0.147114981
49,2,3,32,27,12,0.1,12,20,,0.108076188,0.354558222,0.214316692,0.144357462
49,2,3,32,27,12,0.1,12,22,,0.169502853,0.344405604,0.20706311,0.148259749
49,2,3,32,27,12,0.1,16,20,,0.100168443,0.347003534,0.230466019,0.144913318
49,2,3,32,27,12,0.1,16,22,,0.094047862,0.355717425,0.242782656,0.14540782
49,3,2,18,23,5,0,12,22,28,0.116426655,0.336846189,0.291972154,0.056145706
49,3,2,18,23,5,0,12,24,28,0.115873003,0.334136246,0.269268458,0.060991576
49,3,2,18,23,5,0,16,22,28,0.114000741,0.365832981,0.333133268,0.065094816
49,3,2,18,23,5,0,16,24,28,0.112493787,0.342013666,0.376166741,0.068827917
49,3,2,18,23,5,0.1,12,22,28,0.116426655,0.336846189,0.397293246,0.069037281
49,3,2,18,23,5,0.1,12,24,28,0.115873003,0.334136246,0.244028702,0.070205179
49,3,2,18,23,5,0.1,16,22,28,0.114000741,0.365832981,0.373130624,0.066880827
49,3,2,18,23,5,0.1,16,24,28,0.112493787,0.342013666,0.336125753,0.064902506
49,3,2,18,23,6,0,12,22,28,0.116426655,0.336846189,0.237387512,0.080056729
49,3,2,18,23,6,0,12,24,28,0.115873003,0.334136246,0.325293545,0.080979109
49,3,2,18,23,6,0,16,22,28,0.114000741,0.365832981,0.375924937,0.079943081
49,3,2,18,23,6,0,16,24,28,0.112493787,0.342013666,0.334783779,0.077446078
49,3,2,18,23,6,0.1,12,22,28,0.116426655,0.336846189,0.244186421,0.07774205
49,3,2,18,23,6,0.1,12,24,28,0.115873003,0.334136246,0.537160011,0.077128207
49,3,2,18,23,6,0.1,16,22,28,0.114000741,0.365832981,0.284882472,0.070190318
49,3,2,18,23,6,0.1,16,24,28,0.112493787,0.342013666,0.34760921,0.075173957
49,3,2,18,25,5,0,12,22,28,0.142426359,0.372608869,0.245074635,0.065214325
49,3,2,18,25,5,0,12,24,28,0.116365723,0.368493044,0.341967543,0.060944339
49,3,2,18,25,5,0,16,22,28,0.113818489,0.369023745,0.369086553,0.068937748
49,3,2,18,25,5,0,16,24,28,0.166469453,0.382508755,0.371235782,0.069326703
49,3,2,18,25,5,0.1,12,22,28,0.142426359,0.372608869,0.258875304,0.069920385
49,3,2,18,25,5,0.1,12,24,28,0.116365723,0.368493044,0.257032311,0.070314938
49,3,2,18,25,5,0.1,16,22,28,0.113818489,0.369023745,0.300153015,0.068423254
49,3,2,18,25,5,0.1,16,24,28,0.166469453,0.382508755,0.319242538,0.069768451
49,3,2,18,25,6,0,12,22,28,0.142426359,0.372608869,0.300030011,0.081731769
49,3,2,18,25,6,0,12,24,28,0.116365723,0.368493044,0.230502333,0.078105897
49,3,2,18,25,6,0,16,22,28,0.113818489,0.369023745,0.32283159,0.075436673
49,3,2,18,25,6,0,16,24,28,0.166469453,0.382508755,0.249673511,0.072780768
49,3,2,18,25,6,0.1,12,22,28,0.142426359,0.372608869,0.300136766,0.071196772
49,3,2,18,25,6,0.1,12,24,28,0.116365723,0.368493044,0.302622448,0.073172723
49,3,2,18,25,6,0.1,16,22,28,0.113818489,0.369023745,0.231996641,0.07844261
49,3,2,18,25,6,0.1,16,24,28,0.166469453,0.382508755,0.352954762,0.075707456
49,3,2,24,23,5,0,12,22,28,0.102731528,0.334336605,0.292121594,0.075562929
